year,month,region_code,region_name,npd_total,npd_physical,npd_ie
2024,7,26,Ставропольский край,161975,155618,6357
2024,7,02,Республика Башкортостан,232826,219621,13205
2024,7,12,Республика Марий Эл,31080,29271,1809
2024,7,13,Республика Мордовия,27358,25783,1575
2024,7,16,Республика Татарстан (Татарстан),348999,334599,14400
2024,7,18,Удмуртская Республика,82493,78507,3986
2024,7,21,Чувашская Республика - Чувашия,66687,63741,2946
2024,7,43,Кировская область,61361,57613,3748
2024,7,52,Нижегородская область,201504,192120,9384
2024,7,56,Оренбургская область,109701,104330,5371
2024,7,58,Пензенская область,60990,57772,3218
2024,7,59,Пермский край,178431,170948,7483
2024,7,63,Самарская область,251541,240370,11171
2024,7,64,Саратовская область,128468,123912,4556
2024,7,73,Ульяновская область,68011,64849,3162
2024,7,45,Курганская область,35663,34022,1641
2024,7,66,Свердловская область,319214,303961,15253
2024,7,72,Тюменская область,133270,126679,6591
2024,7,74,Челябинская область,231824,222433,9391
2024,7,86,Ханты-Мансийский автономный округ - Югра,91911,87259,4652
2024,7,89,Ямало-Ненецкий автономный округ,24345,23242,1103
2024,7,04,Республика Алтай,15643,14756,887
2024,7,17,Республика Тыва,19069,18280,789
2024,7,19,Республика Хакасия,28160,26750,1410
2024,7,22,Алтайский край,126375,120842,5533
2024,7,24,Красноярский край,200529,190936,9593
2024,7,38,Иркутская область,148647,142523,6124
2024,7,42,Кемеровская область,124742,119443,5299
2024,7,54,Новосибирская область,240437,229174,11263
2024,7,55,Омская область,125748,121110,4638
2024,7,70,Томская область,69620,66246,3374
2024,7,03,Республика Бурятия,46026,43239,2787
2024,7,14,Республика Саха (Якутия),53212,50270,2942
2024,7,25,Приморский край,104224,98884,5340
2024,7,27,Хабаровский край,79709,75831,3878
2024,7,28,Амурская область,36707,35042,1665
2024,7,41,Камчатский край,14321,13506,815
2024,7,49,Магаданская область,6982,6600,382
2024,7,65,Сахалинская область,22987,21818,1169
2024,7,75,Забайкальский край,43071,40043,3028
2024,7,79,Еврейская автономная область,6138,5901,237
2024,7,87,Чукотский автономный округ,1373,1305,68
2024,8,00,Российская Федерация,11192758,10647134,545624
2024,8,50,Город и космодром Байконур,267,249,18
2024,8,90,Запорожская область,3150,3039,111
2024,8,93,Донецкая Народная Республика,22413,22095,318
2024,8,94,Луганская Народная Республика,8994,8842,152
2024,8,95,Херсонская область,1341,1285,56
2024,8,31,Белгородская область,77768,72438,5330
2024,8,32,Брянская область,51863,49547,2316
2024,8,33,Владимирская область,65947,62749,3198
2024,8,36,Воронежская область,155365,150437,4928
2024,8,37,Ивановская область,48359,46048,2311
2024,8,40,Калужская область,75596,71608,3988
2024,8,44,Костромская область,27929,26501,1428
2024,8,46,Курская область,49949,47948,2001
2024,8,48,Липецкая область,56951,54302,2649
2024,8,50,Московская область,775764,726478,49286
2024,8,57,Орловская область,37928,36303,1625
2024,8,62,Рязанская область,56349,53520,2829
2024,8,67,Смоленская область,41737,39737,2000
2024,8,68,Тамбовская область,38409,36843,1566
2024,8,69,Тверская область,70876,67901,2975
2024,8,71,Тульская область,69926,66457,3469
2024,8,76,Ярославская область,82549,79045,3504
2024,8,77,г.Москва,1792683,1694209,98474
2024,8,10,Республика Карелия,37925,35447,2478
2024,8,11,Республика Коми,36675,34634,2041
2024,8,29,Архангельская область,42094,39313,2781
2024,8,35,Вологодская область,58541,55970,2571
2024,8,39,Калининградская область,84779,80368,4411
2024,8,47,Ленинградская область,121677,114229,7448
2024,8,51,Мурманская область,34282,32753,1529
2024,8,53,Новгородская область,34069,31860,2209
2024,8,60,Псковская область,31290,29750,1540
2024,8,78,г.Санкт-Петербург,734044,695484,38560
2024,8,83,Ненецкий автономный округ,1911,1813,98
2024,8,01,Республика Адыгея (Адыгея),27376,26136,1240
2024,8,08,Республика Калмыкия,11884,11095,789
2024,8,23,Краснодарский край,560007,529128,30879
2024,8,23,Сириус,363,341,22
2024,8,30,Астраханская область,65371,62902,2469
2024,8,34,Волгоградская область,154446,146746,7700
2024,8,61,Ростовская область,326941,310191,16750
2024,8,91,Республика Крым,149461,144147,5314
2024,8,92,г.Севастополь,34142,32569,1573
2024,8,05,Республика Дагестан,287780,281509,6271
2024,8,06,Республика Ингушетия,18845,18326,519
2024,8,07,Кабардино-Балкарская Республика,77888,75908,1980
2024,8,09,Карачаево-Черкесская Республика,25358,24348,1010
2024,8,15,Республика Северная Осетия - Алания,50624,48695,1929
2024,8,20,Чеченская Республика,123798,121930,1868
2024,8,26,Ставропольский край,166096,159607,6489
